27,LOUIS GARNEAU,ASCENT,ASCENT deluxe,,ASCENT deluxe,,2019,/ascent[\\s・]deluxe/ius,,20,20×1.95/20×2.125,LGホワイト,/LGホワイト/ius,162000,,12.3,29.8,61,,,内装3段,135,,,クラス27標準装備,低床,,20181217
28,LOUIS GARNEAU,ASCENT,ASCENT deluxe,,ASCENT deluxe,,2019,/ascent[\\s・]deluxe/ius,,20,20×1.95/20×2.125,マットブラック,/マットブラック/ius,162000,,12.3,29.8,61,,,内装3段,135,,,クラス27標準装備,低床,,20181217
29,LOUIS GARNEAU,ASCENT,ASCENT deluxe,,ASCENT deluxe,,2019,/ascent[\\s・]deluxe/ius,,20,20×1.95/20×2.125,アンティークピンク,/アンティークピンク/ius,162000,,12.3,29.8,61,,,内装3段,135,,,クラス27標準装備,低床,,20181217
30,LOUIS GARNEAU,ASCENT,ASCENT deluxe,,ASCENT deluxe,,2019,/ascent[\\s・]deluxe/ius,,20,20×1.95/20×2.125,スモークブルー,/スモークブルー/ius,162000,,12.3,29.8,61,,,内装3段,135,,,クラス27標準装備,低床,,20181217
31,LOUIS GARNEAU,ASCENT,ASCENT e-sports,,ASCENT e-sports,,2019,/ASCENT[\\s・]?e-sports/ius,,20,20×1.95,LGホワイト,/(LGホワイト|LG[\\s・]?white)/ius,330000,,,18,115,,,外装10段,145,,,取付可,,,20190103
32,LOUIS GARNEAU,ASCENT,ASCENT e-sports,,ASCENT e-sports,,2019,/ASCENT[\\s・]?e-sports/ius,,20,20×1.95,マットブラック,/(マットブラック|MATT[\\s・]?black)/ius,330000,,,18,115,,,外装10段,145,,,取付可,,,20190103
33,LOUIS GARNEAU,ASCENT,ASCENT mini,,ASCENT mini,,2019,/ascent[\\s・]mini/ius,,20/18,20×1.95/18×2.125,LGホワイト,/LGホワイト/ius,139320,,12.3,24.2,77,,,内装3段,135,,,標準装備,低床,,20181217
34,LOUIS GARNEAU,ASCENT,ASCENT mini,,ASCENT mini,,2019,/ascent[\\s・]mini/ius,,20/18,20×1.95/18×2.125,マットカーキ,/マットカーキ/ius,139320,,12.3,24.2,77,,,内装3段,135,,,標準装備,低床,,20181217
35,LOUIS GARNEAU,ASCENT,ASCENT mini,,ASCENT mini,,2019,/ascent[\\s・]mini/ius,,20/18,20×1.95/18×2.125,ディープオレンジ,/ディープオレンジ/ius,139320,,12.3,24.2,77,,,内装3段,135,,,標準装備,低床,,20181217
36,LOUIS GARNEAU,ASCENT,ASCENT mini,,ASCENT mini,,2019,/ascent[\\s・]mini/ius,,20/18,20×1.95/18×2.125,ライラック,/ライラック/ius,139320,,12.3,24.2,77,,,内装3段,135,,,標準装備,低床,,20181217
37,LOUIS GARNEAU,LGS-EA,LGS-EA20,,LGS-EA20,,2018,/LGS[\\s・-]?EA20/ius,,20/18,20×1.95/18×2.125,マットブラック,/(マット[\\s\\.・]?ブラック|matt[\\s\\.]?black)/ius,129000,,13.2,26.5,81,,,内装3段,135,,,標準装備,低床,,20190102
38,LOUIS GARNEAU,LGS-EA,LGS-EA20,,LGS-EA20,,2018,/LGS[\\s・-]?EA20/ius,,20/18,20×1.95/18×2.125,マットホワイト,/(マット[\\s\\.・]?ホワイト|matt[\\s\\.]?white)/ius,129000,,13.2,26.5,81,,,内装3段,135,,,標準装備,低床,,20190102
39,LOUIS GARNEAU,LGS-EA,LGS-EA26,,LGS-EA26,,2018,/LGS[\\s・-]?EA26/ius,,26,26×1.90,マットホワイト,/(マット[\\s\\.・]?ホワイト|matt[\\s\\.]?white)/ius,134980,,13.2,24.6,96,,,内装3段,137,,,標準装備,低床,,20190102
