50,パナソニック,ギュット,ギュット・ミニ・DX,,BE-ELMD034,,2018,/ギュット[\s・]?ミニ[\s・]?[dＤ][xＸ]/ius,,20,20×2.0HE,マットネイビー,142000,25.2,16,33.3,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
51,パナソニック,ギュット,ギュット・ミニ・DX,,BE-ELMD034,,2018,/ギュット[\s・]?ミニ[\s・]?[dＤ][xＸ]/ius,,20,20×2.0HE,パウダーイエロー,142000,25.2,16,33.3,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
52,パナソニック,ギュット,ギュット・ミニ・KD,,BE-ELM032,,2018,/ギュット[\s・]?ミニ[\s・]?[kＫ][dＤ]/ius,,20,20×2.0HE,マットブラック,158000,25.2,16,33.8,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
53,パナソニック,ギュット,ギュット・ミニ・KD,,BE-ELM032,,2018,/ギュット[\s・]?ミニ[\s・]?[kＫ][dＤ]/ius,,20,20×2.0HE,マットダークグリーン,158000,25.2,16,33.8,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
54,パナソニック,ギュット,ギュット・ミニ・KD,,BE-ELM032,,2018,/ギュット[\s・]?ミニ[\s・]?[kＫ][dＤ]/ius,,20,20×2.0HE,ミスティグリーン,158000,25.2,16,33.8,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
55,パナソニック,ギュット,ギュット・ミニ・KD,,BE-ELM032,,2018,/ギュット[\s・]?ミニ[\s・]?[kＫ][dＤ]/ius,,20,20×2.0HE,マットマロンベージュ,158000,25.2,16,33.8,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
56,パナソニック,ギュット,ギュット・ミニ・KD,,BE-ELM032,,2018,/ギュット[\s・]?ミニ[\s・]?[kＫ][dＤ]/ius,,20,20×2.0HE,マットネイビー,158000,25.2,16,33.8,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
57,パナソニック,ギュット,ギュット・アニーズ・DX,,BE-ELAD03,20181101,2019,/ギュット[\s・]?アニーズ[\s・][dＤ][xＸ]/iu,,20,20×2.125 HE,マットジェットブラック,139800,25.2,16,34,80,60,50,内装3段,142,155,735,クラス27標準装備,低床,,20181217
58,パナソニック,ギュット,ギュット・アニーズ・DX,,BE-ELAD03,20181101,2019,/ギュット[\s・]?アニーズ[\s・][dＤ][xＸ]/iu,,20,20×2.125 HE,オフホワイト,139800,25.2,16,34,80,60,50,内装3段,142,155,735,クラス27標準装備,低床,,20181217
59,パナソニック,ギュット,ギュット・アニーズ・DX,,BE-ELAD03,20181101,2019,/ギュット[\s・]?アニーズ[\s・][dＤ][xＸ]/iu,,20,20×2.125 HE,マットオリーブ,139800,25.2,16,34,80,60,50,内装3段,142,155,735,クラス27標準装備,低床,,20181217
