,パナソニック,ギュット,ギュット・アニーズ・KE,,BE-ELKE03,,2018,/ギュット[\\s・]?アニーズ[\\s・]?ke/ius,,20,20×2.125HE,マットフォースブラウン,/マットフォースブラウン/ius,198000,25.2,20,35.1,100,76,63,内装3段,142,155,735,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\\s・]?アニーズ[\\s・][sＳ][xＸ]/ius,,20,20×2.125 HE,マットジェットブラック,/マットジェットブラック/ius,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\\s・]?アニーズ[\\s・][sＳ][xＸ]/ius,,20,20×2.125 HE,オフホワイト,/オフホワイト/ius,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\\s・]?アニーズ[\\s・][sＳ][xＸ]/ius,,20,20×2.125 HE,マットオリーブ,/マットオリーブ/ius,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\\s・]?アニーズ[\\s・][sＳ][xＸ]/ius,,20,20×2.125 HE,マットネイビー,/マットネイビー/ius,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\\s・]?アニーズ[\\s・][sＳ][xＸ]/ius,,20,20×2.125 HE,マットブルーグレー,/マットブルーグレー/ius,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\\s・]?アニーズ[\\s・][sＳ][xＸ]/ius,,20,20×2.125 HE,マットハニー,/マットハニー/ius,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?dx/ius,,20,20×1.95HE,グレイッシュレディブルー,/グレイッシュレディブルー/ius,149800,25.2,16,32.2,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?dx/ius,,20,20×1.95HE,マットオリーブ,/マットオリーブ/ius,149800,25.2,16,32.2,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?dx/ius,,20,20×1.95HE,モダングレー,/モダングレー/ius,149800,25.2,16,32.2,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
